path_id,year,word_counts,error_counts
#:\Harvard\183\6920291\163334123.html,1957,4640,824
#:\Harvard\173\721057\8603151.html,1957,1658,277
#:\Harvard\152\6836633\90759905.html,1957,756,124
#:\Harvard\176\7055174\249431135.html,1957,5358,1680
#:\Harvard\171\7044880\240964886.html,1957,5825,1135
#:\Harvard\134\7173866\379525697.html,1957,1830,370
#:\Harvard\66\7101666\291303568.html,1957,3975,561
#:\Harvard\188\6841610\102400249.html,1957,6625,1823
#:\Harvard\44\7028237\226829765.html,1957,1471,287
#:\Harvard\128\6828286\80079603.html,1957,1301,300
#:\Harvard\152\359826\3852777.html,1957,2656,1012
#:\Harvard\190\7084761\275949897.html,1957,6181,1413
#:\Harvard\183\5737342\20541923.html,1957,4268,484
#:\Harvard\188\6792461\45720257.html,1957,1036,206
#:\Harvard\17\7149517\328092049.html,1957,2106,555
#:\Harvard\39\6885842\131847760.html,1957,1827,132
#:\Harvard\205\7176397\429571633.html,1957,1128,306
#:\Harvard\222\7125532\310848700.html,1957,6412,1680
#:\Harvard\31\7051697\247015907.html,1957,1335,299
#:\Harvard\162\7173024\363817845.html,1957,1669,267
#:\Harvard\115\6814993\76583258.html,1957,165,33
#:\Harvard\109\7011141\215843523.html,1957,336,44
#:\Harvard\44\7048353\243992329.html,1957,1971,270
#:\Harvard\188\6835893\101237272.html,1957,4260,464
#:\Harvard\117\6907250\149089988.html,1957,126,40
#:\Harvard\37\6878975\129361454.html,1957,810,81
#:\Harvard\31\7052604\247693998.html,1957,1283,354
#:\Harvard\112\6789983\43211796.html,1957,2419,489
#:\Harvard\201\7105870\294730195.html,1957,2088,385
#:\Harvard\234\7054758\249065338.html,1957,2133,500
#:\Harvard\25\7105880\294739389.html,1957,1225,219
#:\Harvard\21\7073245\265637461.html,1957,3165,660
#:\Harvard\106\7038075\234606289.html,1957,5415,2210
#:\Harvard\183\6915276\156897013.html,1957,4317,503
#:\Harvard\217\6979149\200133871.html,1957,2353,357
#:\Harvard\152\6813828\65107284.html,1957,1551,344
#:\Harvard\65\7099017\288640695.html,1957,1449,333
#:\Harvard\173\6857269\113549976.html,1957,1971,253
#:\Harvard\132\6843038\106861061.html,1957,3974,503
#:\Harvard\239\7166866\341723397.html,1957,3203,941
#:\Harvard\127\1645332\10336973.html,1957,2237,290
#:\Harvard\150\7175398\412879667.html,1957,626,171
#:\Harvard\71\6963046\191500735.html,1957,4948,588
#:\Harvard\234\7010621\215250705.html,1957,207,47
#:\Harvard\31\7051675\246995211.html,1957,2807,619
#:\Harvard\111\6802454\55253278.html,1957,938,236
#:\Harvard\45\7044096\240190510.html,1957,1970,289
#:\Harvard\173\6790445\47636040.html,1957,125,30
#:\Harvard\222\7124326\309842103.html,1957,1782,350
#:\Harvard\124\7123393\309022588.html,1957,244,63
#:\Harvard\188\6831293\83927384.html,1957,4500,625
#:\Harvard\190\7083862\274963036.html,1957,2919,1219
#:\Harvard\182\7064910\257555419.html,1957,4519,1025
#:\Harvard\203\7112513\299820731.html,1957,4674,1079
#:\Harvard\188\6798304\51261886.html,1957,957,167
#:\Harvard\15\6994252\209232446.html,1957,2050,541
#:\Harvard\1\3230167\19620671.html,1957,1562,265
#:\Harvard\65\7093883\284001527.html,1957,4497,977
#:\Harvard\69\7110061\297841158.html,1957,5161,1576
#:\Harvard\77\6952860\184911539.html,1957,1683,343
#:\Harvard\2\7057879\251175909.html,1957,1038,186
#:\Harvard\58\7060011\252798459.html,1957,289,107
#:\Harvard\72\6968081\196702555.html,1957,242,80
#:\Harvard\224\6967146\195280982.html,1957,1667,332
#:\Harvard\105\7149506\328079966.html,1957,1526,304
#:\Harvard\152\6816364\67292708.html,1957,705,118
#:\Harvard\217\6940964\183493171.html,1957,3849,877
#:\Harvard\183\6799513\52360733.html,1957,1808,318
#:\Harvard\234\7010660\215304473.html,1957,1712,362
#:\Harvard\152\526665\5901715.html,1957,447,145
#:\Harvard\69\7154832\331130087.html,1957,4515,884
#:\Harvard\184\7037656\234211545.html,1957,3865,738
#:\Harvard\44\7028234\226826966.html,1957,5431,1290
#:\Harvard\127\2613146\14678147.html,1957,1126,276
#:\Harvard\188\6798304\51261565.html,1957,168,29
#:\Harvard\142\7176169\426747847.html,1957,1486,298
#:\Harvard\33\7011221\215914478.html,1957,1037,274
#:\Harvard\34\7072044\264493556.html,1957,1410,312
#:\Harvard\152\6832389\96504564.html,1957,933,198
#:\Harvard\37\6895063\139033619.html,1957,1575,269
#:\Harvard\188\6777015\33903665.html,1957,2350,964
#:\Harvard\77\6956921\188409750.html,1957,2560,1015
#:\Harvard\217\6988044\207389711.html,1957,1757,289
#:\Harvard\183\6904566\146609792.html,1957,1562,306
#:\Harvard\183\6786692\40657680.html,1957,2681,856
#:\Harvard\115\6827320\94138013.html,1957,3001,549
#:\Harvard\109\7011138\215841646.html,1957,2924,485
#:\Harvard\159\7169645\354223715.html,1957,2784,665
#:\Harvard\183\6904504\146576728.html,1957,1640,194
#:\Harvard\122\7010659\215302267.html,1957,1685,469
#:\Harvard\217\6895064\165147775.html,1957,400,49
#:\Harvard\203\7110972\298692901.html,1957,3861,727
#:\Harvard\44\7048360\243999163.html,1957,2529,604
#:\Harvard\106\7040254\236647973.html,1957,4770,1070
#:\Harvard\112\5343091\19626913.html,1957,494,154
#:\Harvard\152\6832344\85400909.html,1957,3681,588
#:\Harvard\75\7092455\283065260.html,1957,2579,401
#:\Harvard\108\2496082\14061444.html,1957,2464,460
#:\Harvard\183\5737387\20542906.html,1957,1191,220
#:\Harvard\30\7049833\245406293.html,1957,1860,409
#:\Harvard\23\7084547\275739682.html,1957,3694,473
#:\Harvard\227\7173368\368346179.html,1957,1084,287
#:\Harvard\221\7140828\323093741.html,1957,6433,2396
#:\Harvard\47\7010630\215259427.html,1957,4403,1471
#:\Harvard\109\7011138\215841130.html,1957,466,139
#:\Harvard\157\7041494\237684152.html,1957,5881,1941
#:\Harvard\124\7121976\307830953.html,1957,1942,361
#:\Harvard\178\7057336\250670625.html,1958,1325,253
#:\Harvard\57\7062071\255057788.html,1958,5037,1354
#:\Harvard\115\6817445\79561255.html,1958,3306,1027
#:\Harvard\238\7159102\333692537.html,1958,90,17
#:\Harvard\42\7056365\249755281.html,1958,275,67
#:\Harvard\183\6869360\124980146.html,1958,2282,329
#:\Harvard\173\6836409\90609417.html,1958,2703,461
#:\Harvard\154\7038580\235094443.html,1958,852,192
#:\Harvard\31\7051792\247080491.html,1958,3465,720
#:\Harvard\188\6888728\135415405.html,1958,146,23
#:\Harvard\152\660269\7599035.html,1958,4322,1127
#:\Harvard\183\6883833\131560360.html,1958,3307,637
#:\Harvard\234\7054726\249043927.html,1958,2601,391
#:\Harvard\90\7128295\313458605.html,1958,2875,787
#:\Harvard\183\6920300\163337292.html,1958,1200,575
#:\Harvard\188\6775106\32377935.html,1958,1527,266
#:\Harvard\113\6793912\47283485.html,1958,3660,426
#:\Harvard\152\603746\6840166.html,1958,1812,171
#:\Harvard\101\7154800\331109179.html,1958,2421,412
#:\Harvard\112\2880171\15058510.html,1958,2254,461
#:\Harvard\203\7105868\294729856.html,1958,990,198
#:\Harvard\188\6814400\65510269.html,1958,3752,601
#:\Harvard\109\7011398\216074757.html,1958,749,193
#:\Harvard\73\6957039\188504423.html,1958,2502,621
#:\Harvard\188\6814018\65239485.html,1958,1327,184
#:\Harvard\66\7099070\288704272.html,1958,4784,986
#:\Harvard\183\6799633\57131380.html,1958,1394,236
#:\Harvard\217\6981444\201748980.html,1958,657,195
#:\Harvard\78\7159504\334109801.html,1958,809,146
#:\Harvard\222\7124329\309843665.html,1958,2565,595
#:\Harvard\89\7134495\317841440.html,1958,803,180
#:\Harvard\115\6816447\78705918.html,1958,4904,809
#:\Harvard\101\7163212\336916592.html,1958,731,186
#:\Harvard\152\557637\6288110.html,1958,2316,311
#:\Harvard\199\7106309\295093951.html,1958,3546,603
#:\Harvard\158\7048042\243692224.html,1958,663,155
#:\Harvard\134\7173866\379506908.html,1958,1867,351
#:\Harvard\66\7099722\289447828.html,1958,1413,390
#:\Harvard\162\7173033\363937032.html,1958,1232,252
#:\Harvard\152\363836\3894302.html,1958,221,55
#:\Harvard\183\6919316\161823259.html,1958,4282,720
#:\Harvard\188\6835582\99209518.html,1958,2606,456
#:\Harvard\119\4598119\18928439.html,1958,1963,467
#:\Harvard\78\7160544\334864304.html,1958,3710,817
#:\Harvard\161\7172976\362362868.html,1958,8,1
#:\Harvard\139\7176004\424385590.html,1958,1533,297
#:\Harvard\183\6838688\93509734.html,1958,2184,355
#:\Harvard\1\6879887\128450933.html,1958,716,140
#:\Harvard\112\2889046\15298472.html,1958,1088,207
#:\Harvard\155\7036170\232974426.html,1958,1080,148
#:\Harvard\188\6795556\48598421.html,1958,481,125
#:\Harvard\16\7076900\268867400.html,1958,2220,370
#:\Harvard\1\6863237\119007041.html,1958,4703,561
#:\Harvard\173\6903104\146808582.html,1958,1220,347
#:\Harvard\39\7028209\226796764.html,1958,5128,1088
#:\Harvard\30\7050612\246099154.html,1958,2841,533
#:\Harvard\124\7046795\242549044.html,1958,3146,885
#:\Harvard\152\6830069\90055434.html,1958,961,222
#:\Harvard\200\7099472\289168871.html,1958,2013,349
#:\Harvard\115\6816718\78819185.html,1958,2220,504
#:\Harvard\127\1800351\11293518.html,1958,2603,467
#:\Harvard\11\7096966\286737865.html,1958,2291,330
#:\Harvard\234\7011225\215918212.html,1958,2654,449
#:\Harvard\152\6812574\64028334.html,1958,3835,734
#:\Harvard\19\7076897\268865181.html,1958,2466,452
#:\Harvard\183\6797961\50871864.html,1958,443,91
#:\Harvard\22\7084059\275152848.html,1958,1011,199
#:\Harvard\183\6884580\130678471.html,1958,402,59
#:\Harvard\44\6982181\202483092.html,1958,2729,396
#:\Harvard\219\7137174\319900944.html,1958,4730,979
#:\Harvard\188\6918516\160977909.html,1958,604,86
#:\Harvard\89\7124641\310127650.html,1958,3151,598
#:\Harvard\10\7095133\285197921.html,1958,2661,406
#:\Harvard\22\7084063\275155785.html,1958,4999,1181
#:\Harvard\152\6807959\69967814.html,1958,1241,429
#:\Harvard\183\6894596\138732084.html,1958,1915,410
#:\Harvard\217\6977089\199630100.html,1958,900,198
#:\Harvard\42\7055205\249464835.html,1958,1899,363
#:\Harvard\9\7102022\291655250.html,1958,2406,506
#:\Harvard\188\6919316\159209235.html,1958,1613,347
#:\Harvard\209\7021538\222310900.html,1958,3232,535
#:\Harvard\217\6979190\200135593.html,1958,6223,1585
#:\Harvard\39\7044755\240836699.html,1958,3455,775
#:\Harvard\70\7061312\254269237.html,1958,1661,310
#:\Harvard\127\1778526\11123888.html,1958,2237,406
#:\Harvard\188\6792582\45815606.html,1958,586,170
#:\Harvard\183\6890073\134702467.html,1958,2595,482
#:\Harvard\173\6857726\113835128.html,1958,1307,199
#:\Harvard\235\7162220\335826567.html,1958,3383,633
#:\Harvard\93\7123396\309026423.html,1958,962,267
#:\Harvard\19\7075907\268033757.html,1958,3550,1045
#:\Harvard\188\6792824\46320558.html,1958,2707,721
#:\Harvard\14\7078462\270206337.html,1958,5462,1118
#:\Harvard\180\7060768\253704143.html,1958,3990,1834
#:\Harvard\61\7056283\249681891.html,1958,2005,453
#:\Harvard\119\5432905\20092850.html,1958,607,110
#:\Harvard\83\7137838\320558425.html,1958,1452,262
#:\Harvard\153\7026329\225104468.html,1958,2750,558
#:\Harvard\162\7173091\364900451.html,1958,917,315
#:\Harvard\33\7011234\215926301.html,1958,7875,2433
#:\Harvard\88\7133183\316913253.html,1958,4101,550
#:\Harvard\152\6789554\42799959.html,1958,3231,506
#:\Harvard\152\6821184\81103580.html,1958,2881,559
#:\Harvard\222\7127701\312842838.html,1958,4873,797
#:\Harvard\28\7066694\259329755.html,1958,5821,1629
#:\Harvard\188\6792471\49176303.html,1958,930,137
#:\Harvard\219\7136260\319146597.html,1958,2103,631
#:\Harvard\186\2598977\14452372.html,1958,4510,1471
#:\Harvard\199\7106322\295109189.html,1958,2839,727
#:\Harvard\111\6785022\39485205.html,1958,1183,154
#:\Harvard\115\6814665\77572847.html,1958,5139,778
#:\Harvard\26\7080778\272265360.html,1958,2076,405
#:\Harvard\152\33025\354656.html,1958,502,147
#:\Harvard\14\7076645\268621829.html,1958,3392,597
#:\Harvard\176\7055172\249428115.html,1958,2125,467
#:\Harvard\78\7160544\334901034.html,1958,1435,202
#:\Harvard\152\514093\5768909.html,1958,1927,303
#:\Harvard\137\7173944\381182888.html,1958,1569,391
#:\Harvard\132\6836107\99407542.html,1958,3831,660
#:\Harvard\162\7173150\365630489.html,1958,3325,911
#:\Harvard\24\7081969\273300421.html,1958,2658,520
#:\Harvard\62\7088313\279299689.html,1958,3764,476
#:\Harvard\59\7062591\255486934.html,1958,1175,290
#:\Harvard\22\7081729\273092886.html,1958,2242,352
#:\Harvard\203\7111904\299324881.html,1958,1466,354
#:\Harvard\183\6884758\130794044.html,1958,1610,228
#:\Harvard\200\7099490\289188804.html,1958,386,87
#:\Harvard\97\7133185\316915444.html,1958,4961,1344
#:\Harvard\113\6808083\60147988.html,1958,3806,642
#:\Harvard\42\7051262\246677718.html,1958,1957,491
#:\Harvard\173\6846834\102349120.html,1958,919,121
#:\Harvard\17\7077637\269544661.html,1958,659,64
#:\Harvard\72\6968094\196730738.html,1958,1862,374
#:\Harvard\238\7159102\333691653.html,1958,2109,399
#:\Harvard\197\7099722\289448465.html,1958,4599,810
#:\Harvard\89\7134484\317830228.html,1958,1694,325
#:\Harvard\155\7016800\220573670.html,1958,3785,799
#:\Harvard\235\7165190\339338319.html,1958,4087,1145
#:\Harvard\184\7038644\235158755.html,1958,116,19
#:\Harvard\188\6790344\47605499.html,1958,632,65
#:\Harvard\152\616727\7018822.html,1958,1836,280
#:\Harvard\152\6829955\82156609.html,1958,1130,252
#:\Harvard\152\365792\3914031.html,1958,372,80
#:\Harvard\34\7072939\265335183.html,1958,4541,687
#:\Harvard\57\7056365\249754926.html,1958,2754,535
#:\Harvard\173\6855896\112305397.html,1958,1593,310
#:\Harvard\113\6800681\58087516.html,1958,772,138
#:\Harvard\188\6892932\137378246.html,1958,5436,992
#:\Harvard\188\6873958\123491370.html,1958,1751,448
#:\Harvard\173\6831930\91064913.html,1958,2456,392
#:\Harvard\152\636779\7294549.html,1958,2491,211
#:\Harvard\188\6796884\54122586.html,1958,960,337
#:\Harvard\183\6884757\130793339.html,1958,1515,281
#:\Harvard\31\7051690\247010866.html,1958,982,218
#:\Harvard\77\6955640\187269428.html,1958,5067,1451
#:\Harvard\21\7073544\265943827.html,1958,47,10
#:\Harvard\3\7062586\255484363.html,1958,7591,2226
#:\Harvard\162\7173073\364548393.html,1958,1364,516
#:\Harvard\150\7175437\413603754.html,1958,5666,1410
#:\Harvard\78\7157583\332067740.html,1958,4346,526
#:\Harvard\217\6981446\201750419.html,1958,3143,585
#:\Harvard\59\7062667\255524199.html,1958,2473,571
#:\Harvard\1\6878152\127275924.html,1958,2134,323
#:\Harvard\157\6932376\172280151.html,1958,1476,281
#:\Harvard\174\7050546\246045146.html,1958,1672,251
#:\Harvard\150\7175335\411955242.html,1958,1853,569
#:\Harvard\173\6827952\94458039.html,1958,3261,371
#:\Harvard\116\3230173\16396754.html,1958,1930,249
#:\Harvard\152\609886\6916630.html,1958,1187,166
#:\Harvard\1\6914575\156157103.html,1958,2793,279
#:\Harvard\161\7173042\364013451.html,1958,2651,418
#:\Harvard\52\7028154\226738771.html,1958,1478,437
#:\Harvard\155\7037215\233803622.html,1958,1277,267
#:\Harvard\157\7034799\231769632.html,1958,2521,444
#:\Harvard\61\7087905\278902411.html,1958,164,23
#:\Harvard\1\6868005\127833076.html,1958,2960,292
#:\Harvard\113\6808082\60147517.html,1958,3189,529
#:\Harvard\69\7154797\331107343.html,1958,1757,230
#:\Harvard\173\710296\8388074.html,1958,331,51
#:\Harvard\224\6967516\195894956.html,1958,2528,369
#:\Harvard\134\7173826\378425599.html,1958,3507,835
#:\Harvard\97\7133195\316924790.html,1958,3782,1105
#:\Harvard\183\6838746\99680266.html,1958,5987,1739
#:\Harvard\115\6816447\78706401.html,1958,4056,648
#:\Harvard\183\4312714\18407571.html,1958,2575,963
#:\Harvard\183\6816432\67333521.html,1958,3888,539
#:\Harvard\124\7123392\309021128.html,1958,2286,516
#:\Harvard\185\7045058\241113957.html,1958,3590,492
#:\Harvard\147\7174941\404776859.html,1958,805,175
#:\Harvard\152\6834651\88538738.html,1958,1936,247
#:\Harvard\113\6786718\40669554.html,1958,1681,247
#:\Harvard\188\6802472\55275570.html,1958,2609,528
#:\Harvard\21\7073234\265625152.html,1958,3766,792
#:\Harvard\111\6814665\65716228.html,1958,297,70
#:\Harvard\128\6827952\79420315.html,1958,5257,687
#:\Harvard\234\6929364\166990750.html,1958,4334,821
#:\Harvard\21\7073544\265943859.html,1958,2439,632
#:\Harvard\182\7064644\257373018.html,1958,137,31
#:\Harvard\139\7176004\424385560.html,1958,3377,630
#:\Harvard\188\6775732\32637978.html,1958,1345,282
#:\Harvard\37\6877454\126362045.html,1959,2028,211
#:\Harvard\97\7132613\316353836.html,1959,4589,761
#:\Harvard\188\6882246\129104853.html,1959,1742,251
#:\Harvard\183\6838753\93556494.html,1959,1522,281
#:\Harvard\149\7175161\409324362.html,1959,5962,2189
#:\Harvard\42\7056394\249782344.html,1959,4728,1009
#:\Harvard\134\7173821\378259517.html,1959,3612,811
#:\Harvard\188\6883733\131519104.HTML,1959,220,47
#:\Harvard\123\7173506\371032048.html,1959,2660,487
#:\Harvard\188\6797611\50673073.html,1959,1593,484
#:\Harvard\239\7160431\334796068.html,1959,2044,587
#:\Harvard\108\357167\3826093.html,1959,2305,438
#:\Harvard\86\7120794\307011779.html,1959,1032,320
#:\Harvard\183\6914098\157320273.html,1959,779,31
#:\Harvard\188\6892943\143290816.html,1959,3771,646
#:\Harvard\221\7125531\310847989.html,1959,1441,249
#:\Harvard\199\7106325\295112564.html,1959,4289,553
#:\Harvard\183\6904570\155961760.html,1959,260,64
#:\Harvard\88\7132435\316151729.html,1959,9,3
#:\Harvard\1\6878675\128699375.html,1959,1641,281
#:\Harvard\106\7016957\220640007.html,1959,2298,529
#:\Harvard\106\7016957\220639660.html,1959,3019,500
#:\Harvard\158\7160589\334942611.html,1959,1793,457
#:\Harvard\155\7038691\235208801.html,1959,2628,539
#:\Harvard\188\6918447\160564522.html,1959,1174,252
#:\Harvard\50\7029636\227795234.html,1959,2028,535
#:\Harvard\57\7062205\255190295.html,1959,4470,841
#:\Harvard\188\6851551\113948095.html,1959,1122,124
#:\Harvard\239\7166866\341724799.html,1959,3380,850
#:\Harvard\220\7131995\315888580.html,1959,331,52
#:\Harvard\78\7161656\335404079.html,1959,66,18
#:\Harvard\142\7176193\427140224.html,1959,3209,793
#:\Harvard\173\6841692\96661336.html,1959,1652,379
#:\Harvard\184\7038247\234783541.html,1959,2580,508
#:\Harvard\19\7076937\268900589.html,1959,4974,811
#:\Harvard\5\7057764\251063001.html,1959,4586,628
#:\Harvard\152\661708\7621122.html,1959,3341,743
#:\Harvard\112\2903706\15664089.html,1959,2410,421
#:\Harvard\73\6952360\184500485.html,1959,4107,859
#:\Harvard\9\7101892\291515020.html,1959,2029,409
#:\Harvard\217\713247\8446682.html,1959,390,100
#:\Harvard\217\6982326\202555987.html,1959,2118,362
#:\Harvard\25\7106883\295463241.html,1959,2634,607
#:\Harvard\161\7172976\362342157.html,1959,2302,544
#:\Harvard\153\7065743\258499223.html,1959,534,137
#:\Harvard\188\6775490\32490837.html,1959,1199,209
#:\Harvard\152\398228\4295319.html,1959,1312,264
#:\Harvard\115\6814628\77513398.html,1959,274,72
#:\Harvard\40\7165941\340714637.html,1959,899,167
#:\Harvard\173\711443\8410718.html,1959,1774,297
#:\Harvard\22\7080265\271833229.html,1959,5491,1387
#:\Harvard\173\6836456\90645128.html,1959,5723,1865
#:\Harvard\152\6816366\67294411.html,1959,3173,742
#:\Harvard\201\7098623\288215274.html,1959,474,110
#:\Harvard\149\7175166\409398166.html,1959,2791,509
#:\Harvard\208\7122957\308675959.html,1959,275,33
#:\Harvard\114\6833953\87178895.html,1959,341,53
#:\Harvard\173\6789807\46833519.html,1959,873,180
#:\Harvard\1\6913376\155152654.html,1959,3688,485
#:\Harvard\208\7122964\308682599.html,1959,725,143
#:\Harvard\150\7175427\413427412.html,1959,3316,460
#:\Harvard\130\7042663\238865050.html,1959,394,98
#:\Harvard\173\6836947\108839873.html,1959,4646,739
#:\Harvard\157\7037500\234094461.html,1959,391,84
#:\Harvard\188\6831301\83933584.html,1959,4760,547
#:\Harvard\130\7042649\238852252.html,1959,2081,393
#:\Harvard\182\7064645\257373599.html,1959,1008,162
#:\Harvard\188\6831394\84013994.html,1959,1241,137
#:\Harvard\161\7172976\362363258.html,1959,1906,141
#:\Harvard\173\6828003\90416082.html,1959,1033,183
#:\Harvard\152\6791496\44729497.html,1959,3826,797
#:\Harvard\182\7064653\257380394.html,1959,3325,1059
#:\Harvard\52\7032631\229962796.html,1959,4495,744
#:\Harvard\31\7052023\247278515.html,1959,1945,410
#:\Harvard\224\6967529\195843269.html,1959,0,0
#:\Harvard\113\6778243\39690989.html,1959,3310,645
#:\Harvard\220\7131998\315890729.html,1959,559,118
#:\Harvard\183\6440955\22338235.html,1959,3169,1010
#:\Harvard\77\6955650\187461792.html,1959,2785,612
#:\Harvard\106\7037473\234049891.html,1959,673,96
#:\Harvard\116\3230694\16748736.html,1959,1211,237
#:\Harvard\152\6835575\89686208.html,1959,1438,276
#:\Harvard\60\7079299\270914807.html,1959,3914,634
#:\Harvard\188\6801001\53712719.html,1959,204,28
#:\Harvard\149\7175376\412538688.html,1959,976,201
#:\Harvard\188\6892944\143291404.html,1959,1242,227
#:\Harvard\205\7176339\429118925.html,1959,5280,569
#:\Harvard\188\6874639\126549618.html,1959,1230,176
#:\Harvard\209\7021542\222315566.html,1959,1879,369
#:\Harvard\183\6904572\146612630.html,1959,1768,276
#:\Harvard\152\6817894\68585303.html,1959,434,67
#:\Harvard\152\6836537\90697381.html,1959,1680,440
#:\Harvard\152\6791796\48965990.html,1959,3070,733
#:\Harvard\5\7056970\250318489.html,1959,4036,1084
#:\Harvard\14\7077046\269016358.html,1959,2347,482
#:\Harvard\37\6913792\155583724.html,1959,742,154
#:\Harvard\101\7155393\331518375.html,1959,2050,454
#:\Harvard\59\7062650\255514242.html,1959,3418,797
#:\Harvard\115\6823083\73499664.html,1959,4561,938
#:\Harvard\152\627698\7177729.html,1959,3721,558
#:\Harvard\52\7086369\277398357.html,1959,1289,243
#:\Harvard\152\589431\6652313.html,1959,1886,231
#:\Harvard\152\6791796\44986283.html,1959,1666,93
#:\Harvard\217\6988074\207405301.html,1959,1980,537
#:\Harvard\67\6982751\202944523.html,1959,3598,688
#:\Harvard\152\441526\4835125.html,1959,4779,823
#:\Harvard\90\7132460\316175861.html,1959,4879,893
#:\Harvard\127\1800941\11301907.html,1959,3670,642
#:\Harvard\216\7131535\315508370.html,1959,1218,65
#:\Harvard\188\6798424\51332079.html,1959,1601,482
#:\Harvard\217\6938709\181874336.html,1959,2555,589
#:\Harvard\111\6786821\40777251.html,1959,2281,286
#:\Harvard\46\7079299\270914968.html,1959,2000,345
#:\Harvard\41\7050820\246313144.html,1959,4247,701
#:\Harvard\204\7112937\300137319.html,1959,2789,730
#:\Harvard\217\6988066\207401235.html,1959,1964,441
#:\Harvard\111\6786877\42925039.html,1959,664,155
#:\Harvard\152\6791759\44898251.html,1959,94,6
#:\Harvard\37\6884583\130679591.html,1959,3051,433
#:\Harvard\153\7065743\258499007.html,1959,4781,533
#:\Harvard\28\7064656\257382737.html,1959,2324,429
#:\Harvard\88\7132614\316355171.html,1959,1988,392
#:\Harvard\71\6961811\190407633.html,1959,374,157
#:\Harvard\152\6832383\96500276.html,1959,490,111
#:\Harvard\113\6779666\35746413.html,1959,3859,579
#:\Harvard\58\7060235\253050549.html,1959,2643,617
#:\Harvard\106\7038600\235112363.html,1959,1344,280
#:\Harvard\183\6901282\145895094.html,1959,2644,260
#:\Harvard\49\7032660\229981837.html,1959,1928,526
#:\Harvard\188\6798818\51959195.html,1959,4357,1251
#:\Harvard\159\7161465\335226245.html,1959,1061,65
#:\Harvard\183\6788909\46219137.html,1959,505,81
#:\Harvard\57\7062068\255053357.html,1959,4743,752
#:\Harvard\17\7149375\327987020.html,1959,1741,338
#:\Harvard\25\7082961\274163130.html,1959,4713,602
#:\Harvard\188\6775460\32413662.html,1959,1171,231
#:\Harvard\101\7154844\331143645.html,1959,2738,457
#:\Harvard\222\7125117\310589100.html,1959,1761,404
#:\Harvard\162\7173104\365205091.html,1959,4815,1193
#:\Harvard\188\6902604\145875032.html,1959,1724,302
#:\Harvard\176\7051159\246597233.html,1959,2815,539
#:\Harvard\201\7105962\294816075.html,1959,184,50
#:\Harvard\152\557656\6288332.html,1959,3043,408
#:\Harvard\66\7097951\287551612.html,1959,2311,552
#:\Harvard\183\6838816\99629079.html,1959,891,124
#:\Harvard\152\634959\7270458.html,1959,495,89
#:\Harvard\152\615041\6993690.html,1959,949,86
#:\Harvard\11\7096944\286714794.html,1959,2763,570
#:\Harvard\1\6898134\141209141.html,1959,4730,703
#:\Harvard\152\6834818\96274796.html,1959,527,153
#:\Harvard\217\6885207\164812309.html,1959,3534,721
#:\Harvard\183\6877798\126826479.html,1959,4532,330
#:\Harvard\188\6814251\65399442.html,1959,5817,1050
#:\Harvard\127\1912586\11966374.html,1959,2201,345
#:\Harvard\173\6832331\95184836.html,1959,14,3
#:\Harvard\213\7132460\316175683.html,1959,1307,268
#:\Harvard\173\6789794\46168442.html,1959,1503,258
#:\Harvard\92\7117781\304070207.html,1959,2223,494
#:\Harvard\161\7163744\337719563.html,1959,5598,1112
#:\Harvard\106\7037121\233728728.html,1959,2035,369
#:\Harvard\152\613959\6976419.html,1959,1659,222
#:\Harvard\234\7011241\215931225.html,1959,3289,680
#:\Harvard\217\6980165\202674090.html,1959,941,183
#:\Harvard\157\7033385\230688716.html,1959,3059,866
#:\Harvard\188\6803694\56184459.html,1959,4740,1571
#:\Harvard\85\7125559\310874430.html,1959,1729,366
#:\Harvard\157\7037500\234092778.html,1959,254,42
#:\Harvard\115\6827336\94148013.html,1959,1461,217
#:\Harvard\152\588716\6642155.html,1959,1278,243
#:\Harvard\188\6883502\129967678.html,1959,2417,339
#:\Harvard\4\7044253\240343379.html,1959,2021,519
#:\Harvard\150\7175630\417338115.html,1959,4156,750
#:\Harvard\37\6842192\102548498.html,1959,3367,361
#:\Harvard\49\7032682\230002433.html,1959,1986,397
#:\Harvard\188\6793292\50191641.html,1959,1479,492
#:\Harvard\150\7175416\413230129.html,1959,796,102
#:\Harvard\173\6792477\45730998.html,1959,435,89
#:\Harvard\111\6786821\40777646.html,1959,3882,658
#:\Harvard\228\7149076\327752384.html,1959,3264,695
#:\Harvard\29\7069197\261714773.html,1959,2715,417
#:\Harvard\123\7173630\373823513.html,1959,693,79
#:\Harvard\121\7114933\301235378.html,1959,9765,3052
#:\Harvard\127\1786423\11183666.html,1959,818,227
#:\Harvard\220\7137047\319770843.html,1959,1475,317
#:\Harvard\149\7175141\409005805.html,1959,2414,651
#:\Harvard\173\6846846\102363905.html,1959,3812,524
#:\Harvard\183\6904510\156254313.html,1959,4125,462
#:\Harvard\37\6905822\147501950.html,1959,3498,855
#:\Harvard\1\6898130\141206251.html,1959,4034,532
#:\Harvard\152\40730\439329.html,1959,4298,643
#:\Harvard\115\6824303\85488765.html,1959,191,48
#:\Harvard\53\7035102\232001135.html,1959,2939,641
#:\Harvard\28\7064657\257383964.html,1959,952,292
#:\Harvard\15\6994259\209207784.html,1959,3555,701
#:\Harvard\152\6807962\69802820.html,1959,1332,168
